日期时间 (UTC+8),校准后_Unix时间戳,原始_LAS_GPS时间戳,状态,该秒内点数
2024-02-28 15:14:55,1709104495,393139344.037333,间隔于 1 & 2,0
2024-02-28 15:14:56,1709104496,393139345.037333,间隔于 1 & 2,0
2024-02-28 15:14:57,1709104497,393139346.037333,间隔于 1 & 2,0
2024-02-28 15:14:58,1709104498,393139347.037333,间隔于 1 & 2,0
2024-02-28 15:14:59,1709104499,393139348.037333,间隔于 1 & 2,0
2024-02-28 15:15:00,1709104500,393139349.037333,间隔于 1 & 2,0
2024-02-28 15:15:01,1709104501,393139350.037333,间隔于 1 & 2,0
2024-02-28 15:15:02,1709104502,393139351.037333,间隔于 1 & 2,0
2024-02-28 15:15:03,1709104503,393139352.037333,间隔于 1 & 2,0
2024-02-28 15:15:04,1709104504,393139353.037333,间隔于 1 & 2,0
2024-02-28 15:15:05,1709104505,393139354.037333,间隔于 1 & 2,0
2024-02-28 15:15:06,1709104506,393139355.037333,间隔于 1 & 2,0
2024-02-28 15:15:07,1709104507,393139356.037333,间隔于 1 & 2,0
2024-02-28 15:15:08,1709104508,393139357.037333,间隔于 1 & 2,0
2024-02-28 15:15:09,1709104509,393139358.037333,间隔于 1 & 2,0
2024-02-28 15:15:10,1709104510,393139359.037333,间隔于 1 & 2,0
2024-02-28 15:15:11,1709104511,393139360.037333,间隔于 1 & 2,0
2024-02-28 15:15:12,1709104512,393139361.037333,间隔于 1 & 2,0
2024-02-28 15:15:13,1709104513,393139362.037333,间隔于 1 & 2,0
2024-02-28 15:15:14,1709104514,393139363.037333,间隔于 1 & 2,0
2024-02-28 15:15:15,1709104515,393139364.037333,间隔于 1 & 2,0
2024-02-28 15:15:16,1709104516,393139365.037333,间隔于 1 & 2,0
2024-02-28 15:15:17,1709104517,393139366.037333,间隔于 1 & 2,0
2024-02-28 15:15:18,1709104518,393139367.037333,间隔于 1 & 2,0
2024-02-28 15:15:19,1709104519,393139368.037333,间隔于 1 & 2,0
2024-02-28 15:15:20,1709104520,393139369.037333,间隔于 1 & 2,0
2024-02-28 15:15:21,1709104521,393139370.037333,间隔于 1 & 2,0
2024-02-28 15:15:22,1709104522,393139371.037333,间隔于 1 & 2,0
2024-02-28 15:15:23,1709104523,393139372.037333,间隔于 1 & 2,0
2024-02-28 15:15:24,1709104524,393139373.037333,间隔于 1 & 2,0
2024-02-28 15:15:25,1709104525,393139374.037333,间隔于 1 & 2,0
2024-02-28 15:15:26,1709104526,393139375.037333,间隔于 1 & 2,0
2024-02-28 15:15:27,1709104527,393139376.037333,间隔于 1 & 2,0
2024-02-28 15:15:28,1709104528,393139377.037333,间隔于 1 & 2,0
2024-02-28 15:15:29,1709104529,393139378.037333,间隔于 1 & 2,0
2024-02-28 15:15:30,1709104530,393139379.037333,间隔于 1 & 2,0
2024-02-28 15:15:31,1709104531,393139380.037333,间隔于 1 & 2,0
2024-02-28 15:15:32,1709104532,393139381.037333,间隔于 1 & 2,0
2024-02-28 15:15:33,1709104533,393139382.037333,间隔于 1 & 2,0
2024-02-28 15:15:34,1709104534,393139383.037333,间隔于 1 & 2,0
2024-02-28 15:15:35,1709104535,393139384.037333,间隔于 1 & 2,0
2024-02-28 15:15:36,1709104536,393139385.037333,间隔于 1 & 2,0
2024-02-28 15:15:37,1709104537,393139386.037333,间隔于 1 & 2,0
2024-02-28 15:15:38,1709104538,393139387.037333,间隔于 1 & 2,0
2024-02-28 15:15:39,1709104539,393139388.037333,间隔于 1 & 2,0
2024-02-28 15:15:40,1709104540,393139389.037333,间隔于 1 & 2,0
2024-02-28 15:15:41,1709104541,393139390.037333,间隔于 1 & 2,0
2024-02-28 15:15:42,1709104542,393139391.037333,间隔于 1 & 2,0
2024-02-28 15:15:43,1709104543,393139392.037333,间隔于 1 & 2,0
2024-02-28 15:15:44,1709104544,393139393.037333,间隔于 1 & 2,0
2024-02-28 15:15:45,1709104545,393139394.037333,间隔于 1 & 2,0
2024-02-28 15:15:46,1709104546,393139395.037333,间隔于 1 & 2,0
2024-02-28 15:15:47,1709104547,393139396.037333,间隔于 1 & 2,0
2024-02-28 15:15:48,1709104548,393139397.037333,间隔于 1 & 2,0
2024-02-28 15:15:49,1709104549,393139398.037333,间隔于 1 & 2,0
2024-02-28 15:15:50,1709104550,393139399.037333,间隔于 1 & 2,0
2024-02-28 15:15:51,1709104551,393139400.037333,间隔于 1 & 2,0
2024-02-28 15:15:52,1709104552,393139401.037333,间隔于 1 & 2,0
2024-02-28 15:15:53,1709104553,393139402.037333,间隔于 1 & 2,0
2024-02-28 15:15:54,1709104554,393139403.037333,间隔于 1 & 2,0
2024-02-28 15:15:55,1709104555,393139404.037333,间隔于 1 & 2,0
2024-02-28 15:15:56,1709104556,393139405.037333,间隔于 1 & 2,0
2024-02-28 15:15:57,1709104557,393139406.037333,间隔于 1 & 2,0
2024-02-28 15:15:58,1709104558,393139407.037333,间隔于 1 & 2,0
2024-02-28 15:15:59,1709104559,393139408.037333,间隔于 1 & 2,0
2024-02-28 15:16:00,1709104560,393139409.037333,间隔于 1 & 2,0
2024-02-28 15:16:01,1709104561,393139410.037333,间隔于 1 & 2,0
2024-02-28 15:16:02,1709104562,393139411.037333,间隔于 1 & 2,0
2024-02-28 15:16:03,1709104563,393139412.037333,间隔于 1 & 2,0
2024-02-28 15:16:04,1709104564,393139413.037333,间隔于 1 & 2,0
2024-02-28 15:16:05,1709104565,393139414.037333,间隔于 1 & 2,0
2024-02-28 15:16:06,1709104566,393139415.037333,间隔于 1 & 2,0
2024-02-28 15:16:07,1709104567,393139416.037333,间隔于 1 & 2,0
2024-02-28 15:16:08,1709104568,393139417.037333,间隔于 1 & 2,0
2024-02-28 15:16:09,1709104569,393139418.037333,间隔于 1 & 2,0
2024-02-28 15:16:10,1709104570,393139419.037333,间隔于 1 & 2,0
2024-02-28 15:16:11,1709104571,393139420.037333,间隔于 1 & 2,0
2024-02-28 15:16:12,1709104572,393139421.037333,间隔于 1 & 2,0
2024-02-28 15:16:13,1709104573,393139422.037333,间隔于 1 & 2,0
2024-02-28 15:16:14,1709104574,393139423.037333,间隔于 1 & 2,0
2024-02-28 15:16:15,1709104575,393139424.037333,间隔于 1 & 2,0
2024-02-28 15:16:16,1709104576,393139425.037333,间隔于 1 & 2,0
2024-02-28 15:16:17,1709104577,393139426.037333,间隔于 1 & 2,0
2024-02-28 15:16:18,1709104578,393139427.037333,间隔于 1 & 2,0
2024-02-28 15:16:19,1709104579,393139428.037333,间隔于 1 & 2,0
2024-02-28 15:16:20,1709104580,393139429.037333,间隔于 1 & 2,0
2024-02-28 15:16:21,1709104581,393139430.037333,间隔于 1 & 2,0
2024-02-28 15:16:22,1709104582,393139431.037333,间隔于 1 & 2,0
2024-02-28 15:16:23,1709104583,393139432.037333,间隔于 1 & 2,0
2024-02-28 15:16:24,1709104584,393139433.037333,间隔于 1 & 2,0
2024-02-28 15:16:25,1709104585,393139434.037333,间隔于 1 & 2,0
2024-02-28 15:16:26,1709104586,393139435.037333,间隔于 1 & 2,0
2024-02-28 15:16:27,1709104587,393139436.037333,间隔于 1 & 2,0
2024-02-28 15:16:28,1709104588,393139437.037333,间隔于 1 & 2,0
2024-02-28 15:16:29,1709104589,393139438.037333,间隔于 1 & 2,0
2024-02-28 15:16:30,1709104590,393139439.037333,间隔于 1 & 2,0
2024-02-28 15:16:31,1709104591,393139440.037333,间隔于 1 & 2,0
2024-02-28 15:16:32,1709104592,393139441.037333,间隔于 1 & 2,0
2024-02-28 15:16:33,1709104593,393139442.037333,间隔于 1 & 2,0
2024-02-28 15:16:34,1709104594,393139443.037333,间隔于 1 & 2,0
2024-02-28 15:16:35,1709104595,393139444.037333,间隔于 1 & 2,0
2024-02-28 15:16:36,1709104596,393139445.037333,间隔于 1 & 2,0
2024-02-28 15:16:37,1709104597,393139446.037333,间隔于 1 & 2,0
2024-02-28 15:16:38,1709104598,393139447.037333,间隔于 1 & 2,0
2024-02-28 15:16:39,1709104599,393139448.037333,间隔于 1 & 2,0
2024-02-28 15:16:40,1709104600,393139449.037333,间隔于 1 & 2,0
2024-02-28 15:16:41,1709104601,393139450.037333,间隔于 1 & 2,0
2024-02-28 15:16:42,1709104602,393139451.037333,间隔于 1 & 2,0
2024-02-28 15:16:43,1709104603,393139452.037333,间隔于 1 & 2,0
2024-02-28 15:16:44,1709104604,393139453.037333,间隔于 1 & 2,0
2024-02-28 15:16:45,1709104605,393139454.037333,间隔于 1 & 2,0
2024-02-28 15:16:46,1709104606,393139455.037333,间隔于 1 & 2,0
2024-02-28 15:16:47,1709104607,393139456.037333,间隔于 1 & 2,0
2024-02-28 15:16:48,1709104608,393139457.037333,间隔于 1 & 2,0
2024-02-28 15:16:49,1709104609,393139458.037333,间隔于 1 & 2,0
2024-02-28 15:16:50,1709104610,393139459.037333,间隔于 1 & 2,0
2024-02-28 15:16:51,1709104611,393139460.037333,间隔于 1 & 2,0
2024-02-28 15:16:52,1709104612,393139461.037333,间隔于 1 & 2,0
2024-02-28 15:16:53,1709104613,393139462.037333,间隔于 1 & 2,0
2024-02-28 15:16:54,1709104614,393139463.037333,间隔于 1 & 2,0
2024-02-28 15:16:55,1709104615,393139464.037333,间隔于 1 & 2,0
2024-02-28 15:16:56,1709104616,393139465.037333,间隔于 1 & 2,0
2024-02-28 15:16:57,1709104617,393139466.037333,间隔于 1 & 2,0
2024-02-28 15:16:58,1709104618,393139467.037333,间隔于 1 & 2,0
2024-02-28 15:16:59,1709104619,393139468.037333,间隔于 1 & 2,0
2024-02-28 15:17:00,1709104620,393139469.037333,间隔于 1 & 2,0
2024-02-28 15:17:01,1709104621,393139470.037333,间隔于 1 & 2,0
2024-02-28 15:17:02,1709104622,393139471.037333,间隔于 1 & 2,0
2024-02-28 15:17:03,1709104623,393139472.037333,间隔于 1 & 2,0
2024-02-28 15:17:04,1709104624,393139473.037333,间隔于 1 & 2,0
2024-02-28 15:17:05,1709104625,393139474.037333,间隔于 1 & 2,0
2024-02-28 15:17:06,1709104626,393139475.037333,间隔于 1 & 2,0
2024-02-28 15:17:07,1709104627,393139476.037333,间隔于 1 & 2,0
2024-02-28 15:17:08,1709104628,393139477.037333,间隔于 1 & 2,0
2024-02-28 15:17:09,1709104629,393139478.037333,间隔于 1 & 2,0
2024-02-28 15:17:10,1709104630,393139479.037333,间隔于 1 & 2,0
2024-02-28 15:17:11,1709104631,393139480.037333,间隔于 1 & 2,0
2024-02-28 15:17:12,1709104632,393139481.037333,间隔于 1 & 2,0
2024-02-28 15:17:13,1709104633,393139482.037333,间隔于 1 & 2,0
2024-02-28 15:17:14,1709104634,393139483.037333,间隔于 1 & 2,0
2024-02-28 15:17:15,1709104635,393139484.037333,间隔于 1 & 2,0
2024-02-28 15:17:16,1709104636,393139485.037333,间隔于 1 & 2,0
2024-02-28 15:17:17,1709104637,393139486.037333,间隔于 1 & 2,0
2024-02-28 15:17:18,1709104638,393139487.037333,间隔于 1 & 2,0
2024-02-28 15:17:19,1709104639,393139488.037333,间隔于 1 & 2,0
2024-02-28 15:17:20,1709104640,393139489.037333,间隔于 1 & 2,0
2024-02-28 15:17:21,1709104641,393139490.037333,间隔于 1 & 2,0
2024-02-28 15:17:22,1709104642,393139491.037333,间隔于 1 & 2,0
2024-02-28 15:17:23,1709104643,393139492.037333,间隔于 1 & 2,0
2024-02-28 15:17:24,1709104644,393139493.037333,间隔于 1 & 2,0
2024-02-28 15:17:25,1709104645,393139494.037333,间隔于 1 & 2,0
2024-02-28 15:17:26,1709104646,393139495.037333,间隔于 1 & 2,0
2024-02-28 15:17:27,1709104647,393139496.037333,间隔于 1 & 2,0
2024-02-28 15:17:28,1709104648,393139497.037333,间隔于 1 & 2,0
2024-02-28 15:17:29,1709104649,393139498.037333,间隔于 1 & 2,0
2024-02-28 15:17:30,1709104650,393139499.037333,间隔于 1 & 2,0
2024-02-28 15:17:31,1709104651,393139500.037333,间隔于 1 & 2,0
2024-02-28 15:17:32,1709104652,393139501.037333,间隔于 1 & 2,0
2024-02-28 15:17:33,1709104653,393139502.037333,间隔于 1 & 2,0
2024-02-28 15:17:34,1709104654,393139503.037333,间隔于 1 & 2,0
2024-02-28 15:17:35,1709104655,393139504.037333,间隔于 1 & 2,0
2024-02-28 15:17:36,1709104656,393139505.037333,间隔于 1 & 2,0
2024-02-28 15:17:37,1709104657,393139506.037333,间隔于 1 & 2,0
2024-02-28 15:17:38,1709104658,393139507.037333,间隔于 1 & 2,0
2024-02-28 15:17:39,1709104659,393139508.037333,间隔于 1 & 2,0
2024-02-28 15:17:40,1709104660,393139509.037333,间隔于 1 & 2,0
2024-02-28 15:17:41,1709104661,393139510.037333,间隔于 1 & 2,40709
2024-02-28 15:17:42,1709104662,393139511.037333,间隔于 1 & 2,67500
2024-02-28 15:17:43,1709104663,393139512.037333,间隔于 1 & 2,81578
2024-02-28 15:17:44,1709104664,393139513.037333,间隔于 1 & 2,121382
2024-02-28 15:17:45,1709104665,393139514.037333,间隔于 1 & 2,156025
2024-02-28 15:17:46,1709104666,393139515.037333,间隔于 1 & 2,161819
2024-02-28 15:17:47,1709104667,393139516.037333,间隔于 1 & 2,157570
2024-02-28 15:17:48,1709104668,393139517.037333,间隔于 1 & 2,152030
2024-02-28 15:17:49,1709104669,393139518.037333,间隔于 1 & 2,150996
2024-02-28 15:17:50,1709104670,393139519.037333,间隔于 1 & 2,157021
2024-02-28 15:17:51,1709104671,393139520.037333,间隔于 1 & 2,165276
2024-02-28 15:17:52,1709104672,393139521.037333,间隔于 1 & 2,159832
2024-02-28 15:17:53,1709104673,393139522.037333,间隔于 1 & 2,148684
2024-02-28 15:17:54,1709104674,393139523.037333,间隔于 1 & 2,139135
2024-02-28 15:17:55,1709104675,393139524.037333,间隔于 1 & 2,131243
2024-02-28 15:17:56,1709104676,393139525.037333,间隔于 1 & 2,124194
2024-02-28 15:17:57,1709104677,393139526.037333,间隔于 1 & 2,122876
2024-02-28 15:17:58,1709104678,393139527.037333,间隔于 1 & 2,128115
2024-02-28 15:17:59,1709104679,393139528.037333,间隔于 1 & 2,141252
2024-02-28 15:18:00,1709104680,393139529.037333,间隔于 1 & 2,156666
2024-02-28 15:18:01,1709104681,393139530.037333,间隔于 1 & 2,161898
2024-02-28 15:18:02,1709104682,393139531.037333,间隔于 1 & 2,143937
2024-02-28 15:18:03,1709104683,393139532.037333,间隔于 1 & 2,142671
2024-02-28 15:18:04,1709104684,393139533.037333,间隔于 1 & 2,149819
2024-02-28 15:18:05,1709104685,393139534.037333,间隔于 1 & 2,145175
2024-02-28 15:18:06,1709104686,393139535.037333,间隔于 1 & 2,139895
2024-02-28 15:18:07,1709104687,393139536.037333,间隔于 1 & 2,170206
2024-02-28 15:18:08,1709104688,393139537.037333,间隔于 1 & 2,181339
2024-02-28 15:18:09,1709104689,393139538.037333,间隔于 1 & 2,186759
2024-02-28 15:18:10,1709104690,393139539.037333,间隔于 1 & 2,187255
2024-02-28 15:18:11,1709104691,393139540.037333,间隔于 1 & 2,173707
2024-02-28 15:18:12,1709104692,393139541.037333,间隔于 1 & 2,25093
2024-02-28 15:18:13,1709104693,393139542.037333,间隔于 1 & 2,0
2024-02-28 15:18:14,1709104694,393139543.037333,间隔于 1 & 2,0
2024-02-28 15:18:15,1709104695,393139544.037333,间隔于 1 & 2,0
2024-02-28 15:18:16,1709104696,393139545.037333,间隔于 1 & 2,0
2024-02-28 15:18:17,1709104697,393139546.037333,间隔于 1 & 2,0
2024-02-28 15:18:18,1709104698,393139547.037333,间隔于 1 & 2,0
2024-02-28 15:18:19,1709104699,393139548.037333,间隔于 1 & 2,0
2024-02-28 15:18:20,1709104700,393139549.037333,间隔于 1 & 2,0
2024-02-28 15:18:21,1709104701,393139550.037333,间隔于 1 & 2,0
2024-02-28 15:18:22,1709104702,393139551.037333,间隔于 1 & 2,0
2024-02-28 15:18:23,1709104703,393139552.037333,间隔于 1 & 2,0
2024-02-28 15:18:24,1709104704,393139553.037333,间隔于 1 & 2,0
2024-02-28 15:18:25,1709104705,393139554.037333,间隔于 1 & 2,0
2024-02-28 15:18:26,1709104706,393139555.037333,间隔于 1 & 2,0
2024-02-28 15:18:27,1709104707,393139556.037333,间隔于 1 & 2,0
2024-02-28 15:18:28,1709104708,393139557.037333,间隔于 1 & 2,0
2024-02-28 15:18:29,1709104709,393139558.037333,间隔于 1 & 2,0
2024-02-28 15:18:30,1709104710,393139559.037333,间隔于 1 & 2,0
2024-02-28 15:18:31,1709104711,393139560.037333,间隔于 1 & 2,0
2024-02-28 15:18:32,1709104712,393139561.037333,间隔于 1 & 2,0
2024-02-28 15:18:33,1709104713,393139562.037333,间隔于 1 & 2,0
2024-02-28 15:18:34,1709104714,393139563.037333,间隔于 1 & 2,0
2024-02-28 15:18:35,1709104715,393139564.037333,间隔于 1 & 2,0
2024-02-28 15:18:36,1709104716,393139565.037333,间隔于 1 & 2,0
2024-02-28 15:18:37,1709104717,393139566.037333,间隔于 1 & 2,0
2024-02-28 15:18:38,1709104718,393139567.037333,间隔于 1 & 2,0
2024-02-28 15:18:39,1709104719,393139568.037333,间隔于 1 & 2,0
2024-02-28 15:18:40,1709104720,393139569.037333,间隔于 1 & 2,0
2024-02-28 15:18:41,1709104721,393139570.037333,间隔于 1 & 2,0
2024-02-28 15:18:42,1709104722,393139571.037333,间隔于 1 & 2,0
2024-02-28 15:18:43,1709104723,393139572.037333,间隔于 1 & 2,0
2024-02-28 15:18:44,1709104724,393139573.037333,间隔于 1 & 2,0
2024-02-28 15:18:45,1709104725,393139574.037333,间隔于 1 & 2,0
2024-02-28 15:18:46,1709104726,393139575.037333,间隔于 1 & 2,0
2024-02-28 15:18:47,1709104727,393139576.037333,间隔于 1 & 2,0
2024-02-28 15:18:48,1709104728,393139577.037333,间隔于 1 & 2,0
2024-02-28 15:18:49,1709104729,393139578.037333,间隔于 1 & 2,0
2024-02-28 15:18:50,1709104730,393139579.037333,间隔于 1 & 2,0
2024-02-28 15:18:51,1709104731,393139580.037333,间隔于 1 & 2,0
2024-02-28 15:18:52,1709104732,393139581.037333,间隔于 1 & 2,0
2024-02-28 15:18:53,1709104733,393139582.037333,间隔于 1 & 2,0
2024-02-28 15:18:54,1709104734,393139583.037333,间隔于 1 & 2,0
2024-02-28 15:18:55,1709104735,393139584.037333,间隔于 1 & 2,0
2024-02-28 15:18:56,1709104736,393139585.037333,间隔于 1 & 2,0
2024-02-28 15:18:57,1709104737,393139586.037333,间隔于 1 & 2,0
2024-02-28 15:18:58,1709104738,393139587.037333,间隔于 1 & 2,0
2024-02-28 15:18:59,1709104739,393139588.037333,间隔于 1 & 2,0
2024-02-28 15:19:00,1709104740,393139589.037333,间隔于 1 & 2,0
2024-02-28 15:19:01,1709104741,393139590.037333,间隔于 1 & 2,0
2024-02-28 15:19:02,1709104742,393139591.037333,间隔于 1 & 2,0
2024-02-28 15:19:03,1709104743,393139592.037333,间隔于 1 & 2,0
2024-02-28 15:19:04,1709104744,393139593.037333,间隔于 1 & 2,0
2024-02-28 15:19:05,1709104745,393139594.037333,间隔于 1 & 2,0
2024-02-28 15:19:06,1709104746,393139595.037333,间隔于 1 & 2,0
2024-02-28 15:19:07,1709104747,393139596.037333,间隔于 1 & 2,0
2024-02-28 15:19:08,1709104748,393139597.037333,间隔于 1 & 2,0
2024-02-28 15:19:09,1709104749,393139598.037333,间隔于 1 & 2,0
2024-02-28 15:19:10,1709104750,393139599.037333,间隔于 1 & 2,0
2024-02-28 15:19:11,1709104751,393139600.037333,间隔于 1 & 2,0
2024-02-28 15:19:12,1709104752,393139601.037333,间隔于 1 & 2,0
2024-02-28 15:19:13,1709104753,393139602.037333,间隔于 1 & 2,0
2024-02-28 15:19:14,1709104754,393139603.037333,间隔于 1 & 2,0
2024-02-28 15:19:15,1709104755,393139604.037333,间隔于 1 & 2,0
2024-02-28 15:19:16,1709104756,393139605.037333,间隔于 1 & 2,0
2024-02-28 15:19:17,1709104757,393139606.037333,间隔于 1 & 2,0
2024-02-28 15:19:18,1709104758,393139607.037333,间隔于 1 & 2,0
2024-02-28 15:19:19,1709104759,393139608.037333,间隔于 1 & 2,0
2024-02-28 15:19:20,1709104760,393139609.037333,间隔于 1 & 2,0
2024-02-28 15:19:21,1709104761,393139610.037333,间隔于 1 & 2,0
2024-02-28 15:19:22,1709104762,393139611.037333,间隔于 1 & 2,0
2024-02-28 15:19:23,1709104763,393139612.037333,间隔于 1 & 2,0
2024-02-28 15:19:24,1709104764,393139613.037333,间隔于 1 & 2,0
2024-02-28 15:19:25,1709104765,393139614.037333,间隔于 1 & 2,0
2024-02-28 15:19:26,1709104766,393139615.037333,间隔于 1 & 2,0
2024-02-28 15:19:27,1709104767,393139616.037333,间隔于 1 & 2,0
2024-02-28 15:19:28,1709104768,393139617.037333,间隔于 1 & 2,0
2024-02-28 15:19:29,1709104769,393139618.037333,间隔于 1 & 2,0
2024-02-28 15:19:30,1709104770,393139619.037333,间隔于 1 & 2,0
2024-02-28 15:19:31,1709104771,393139620.037333,间隔于 1 & 2,0
2024-02-28 15:19:32,1709104772,393139621.037333,间隔于 1 & 2,0
2024-02-28 15:19:33,1709104773,393139622.037333,间隔于 1 & 2,0
2024-02-28 15:19:34,1709104774,393139623.037333,间隔于 1 & 2,0
2024-02-28 15:19:35,1709104775,393139624.037333,间隔于 1 & 2,0
2024-02-28 15:19:36,1709104776,393139625.037333,间隔于 1 & 2,0
2024-02-28 15:19:37,1709104777,393139626.037333,间隔于 1 & 2,0
2024-02-28 15:19:38,1709104778,393139627.037333,间隔于 1 & 2,0
2024-02-28 15:19:39,1709104779,393139628.037333,间隔于 1 & 2,0
2024-02-28 15:19:40,1709104780,393139629.037333,间隔于 1 & 2,0
2024-02-28 15:19:41,1709104781,393139630.037333,间隔于 1 & 2,0
2024-02-28 15:19:42,1709104782,393139631.037333,间隔于 1 & 2,0
2024-02-28 15:19:43,1709104783,393139632.037333,间隔于 1 & 2,0
2024-02-28 15:19:44,1709104784,393139633.037333,间隔于 1 & 2,0
2024-02-28 15:19:45,1709104785,393139634.037333,间隔于 1 & 2,0
2024-02-28 15:19:46,1709104786,393139635.037333,间隔于 1 & 2,0
2024-02-28 15:19:47,1709104787,393139636.037333,间隔于 1 & 2,0
2024-02-28 15:19:48,1709104788,393139637.037333,间隔于 1 & 2,0
2024-02-28 15:19:49,1709104789,393139638.037333,间隔于 1 & 2,0
2024-02-28 15:19:50,1709104790,393139639.037333,间隔于 1 & 2,0
2024-02-28 15:19:51,1709104791,393139640.037333,间隔于 1 & 2,0
2024-02-28 15:19:52,1709104792,393139641.037333,间隔于 1 & 2,0
2024-02-28 15:19:53,1709104793,393139642.037333,间隔于 1 & 2,0
2024-02-28 15:19:54,1709104794,393139643.037333,间隔于 1 & 2,0
2024-02-28 15:19:55,1709104795,393139644.037333,间隔于 1 & 2,0
2024-02-28 15:19:56,1709104796,393139645.037333,间隔于 1 & 2,0
2024-02-28 15:19:57,1709104797,393139646.037333,间隔于 1 & 2,0
